doc;sent_text;sent_id;position;pron;automatic_an;manual_an;fr_trad;automatic_impro_align
ep-09-01-12-017.xml ; In short , I may be concluding this report this evening , but the work is not done by a long shot , not for me and not for the European institutions . If we really want to bring that region closer to Brussels and actually demonstrate this by our level of dedication and active support , we have every right to demand that the reform process , the accession , be met with commitment , and this should also be evident . It was a real joy for me to work on this report , and I hope that __it__ will be followed up in separate reports for the individual western Balkan countries . ;27; 31.18 ; it ; unknown_ref ;nominal_ref; chaque;unknown_ref
ep-09-01-12-017.xml ; The vote will take place on Tuesday at 12 noon . Written Statement ( Rule 142 ) I would like to express my support and appreciation of the report presented by Mr Belder as __it__ recommends specific economic measures aimed at the European perspective of the peoples of the Western Balkans . ;52; 59.18 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-018.xml ; The common agricultural policy and global food security ( short presentation ) The next item is the report by Mrs McGuinness , on behalf of the Committee on Agriculture and Rural Development , on the common agricultural policy and global food security . rapporteur . - Mr President , when I initiated this report the issue of global food security was very high on the political agenda and , to some extent , __it__ has slipped from the highlights . ;3; 3.29 ; it ; unknown_ref ;nominal_ref; politique;unknown_ref
ep-09-01-12-018.xml ; The next item is the report by Mrs McGuinness , on behalf of the Committee on Agriculture and Rural Development , on the common agricultural policy and global food security . rapporteur . - Mr President , when I initiated this report the issue of global food security was very high on the political agenda and , to some extent , it has slipped from the highlights . But __it__ is certainly an issue that is of concern because there are still upwards of one billion people globally who suffer hunger or malnutrition . ;4; 4.2 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-018.xml ; But it is certainly an issue that is of concern because there are still upwards of one billion people globally who suffer hunger or malnutrition . Thirty thousand children die of hunger and poverty - related illnesses a day . These are horrific statistics and __it__ makes the issue of how we produce sufficient food and give people access to that food a key issue . ;6; 6.6 ; it ; unknown_ref ;nominal_ref; elles;unknown_ref
ep-09-01-12-018.xml ; These are horrific statistics and it makes the issue of how we produce sufficient food and give people access to that food a key issue . I would like to thank the Commission for working with me in drafting this report and also the very many committees in the House , in particular the Committee on Development , which were obviously involved in its production . In four minutes __it__ is impossible to do justice to what is in the report , but let me just highlight some of the issues which I believe are of importance . ;8; 8.4 ; it ; pleonastic_ref ;pleonastic_ref; de;pleonastic_ref
ep-09-01-12-018.xml ; I would like to thank the Commission for working with me in drafting this report and also the very many committees in the House , in particular the Committee on Development , which were obviously involved in its production . In four minutes it is impossible to do justice to what is in the report , but let me just highlight some of the issues which I believe are of importance . Firstly , the fact that I have put the common agricultural policy and global food security in the one heading suggests that the old practice of bashing the common agricultural policy and blaming __it__ for all the ills of the developing world has moved on , and that we are now aware that the common agricultural policy has provided food security for European citizens , and that as a model it can provide lessons for what we need to do in the developing world in terms of food production . ;9; 9.34 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-018.xml ; I would like to thank the Commission for working with me in drafting this report and also the very many committees in the House , in particular the Committee on Development , which were obviously involved in its production . In four minutes it is impossible to do justice to what is in the report , but let me just highlight some of the issues which I believe are of importance . Firstly , the fact that I have put the common agricultural policy and global food security in the one heading suggests that the old practice of bashing the common agricultural policy and blaming it for all the ills of the developing world has moved on , and that we are now aware that the common agricultural policy has provided food security for European citizens , and that as a model __it__ can provide lessons for what we need to do in the developing world in terms of food production . ;9; 9.71 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-018.xml ; In four minutes it is impossible to do justice to what is in the report , but let me just highlight some of the issues which I believe are of importance . Firstly , the fact that I have put the common agricultural policy and global food security in the one heading suggests that the old practice of bashing the common agricultural policy and blaming it for all the ills of the developing world has moved on , and that we are now aware that the common agricultural policy has provided food security for European citizens , and that as a model it can provide lessons for what we need to do in the developing world in terms of food production . __it__ is very clear that we have allowed agriculture development to slip down the political and development agenda over the last decade or so . ;10; 10.1 ; it ; pleonastic_ref ;pleonastic_ref; il;pleonastic_ref
ep-09-01-12-018.xml ; That is not the case today , although I think , since the food price hike , we are beginning to refocus on agriculture , both in the EU and globally . That means allowing those countries which have the resources to grow food to do that , to help them and their small - scale farmers produce food locally to meet their needs . __it__ involves not just the provision of the basis ingredients of food production , such as seeds and fertilisers , but also the know - how , the advisory services , the assistance to farming families in the developing world to allow them to produce to meet their own needs . ;14; 14.1 ; it ; nominal_ref ;event_ref; il;nominal_ref
ep-09-01-12-018.xml ; That means allowing those countries which have the resources to grow food to do that , to help them and their small - scale farmers produce food locally to meet their needs . It involves not just the provision of the basis ingredients of food production , such as seeds and fertilisers , but also the know - how , the advisory services , the assistance to farming families in the developing world to allow them to produce to meet their own needs . __it__ can be done . ;15; 15.1 ; it ; unknown_ref ;event_ref; .;unknown_ref
ep-09-01-12-018.xml ; It can be done . We have examples of Malawi and other countries that have managed to come from situations of extreme famine to producing food . __it__ takes public policy initiatives to do it . It also requires that the European Union , given its huge involvement in the developing world , urges countries to look at their agriculture and begin stimulating food production in their own countries . ;17; 17.1 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-12-018.xml ; It can be done . We have examples of Malawi and other countries that have managed to come from situations of extreme famine to producing food . It takes public policy initiatives to do __it__ . It also requires that the European Union , given its huge involvement in the developing world , urges countries to look at their agriculture and begin stimulating food production in their own countries . ;17; 17.8 ; it ; unknown_ref ;event_ref; empty;unknown_ref
ep-09-01-12-018.xml ; It can be done . We have examples of Malawi and other countries that have managed to come from situations of extreme famine to producing food . It takes public policy initiatives to do it . __it__ also requires that the European Union , given its huge involvement in the developing world , urges countries to look at their agriculture and begin stimulating food production in their own countries . ;17; 18.1 ; it ; unknown_ref ;event_ref; empty;unknown_ref
ep-09-01-12-018.xml ; We have examples of Malawi and other countries that have managed to come from situations of extreme famine to producing food . It takes public policy initiatives to do it . It also requires that the European Union , given its huge involvement in the developing world , urges countries to look at their agriculture and begin stimulating food production in their own countries . The issue of supply and demand is a very delicate one because there is a growing world population - __it__ will increase by 40 % by 2050 - so we are going to have to look at these issues . ;18; 19.20 ; it ; unknown_ref ;nominal_ref; -;nominal_ref
ep-09-01-12-018.xml ; I believe that we have not done enough in terms of research and development . We , in Europe , had looked towards producing less food and therefore perhaps had not looked at the need to look at the efficiencies of agricultural production and the need to produce more into the future . One of the key messages that I really want to get across in the short time I have is to say that farmers worldwide will produce food if they can make an income from doing __it__ , so the pressure on policymakers is to get that right , to provide the policies that will give farmers stable incomes . How do we do that ? ;23; 24.36 ; it ; unknown_ref ;event_ref; revenus;unknown_ref
ep-09-01-12-018.xml ; Those farmers will not produce as much in the next season , and that could exacerbate the longer - term problem of global food security . There is a lot in this report . I hope colleagues can support __it__ and again I thank the many people who took a great interest in it . ;29; 33.6 ; it ; unknown_ref ;nominal_ref; de;unknown_ref
ep-09-01-12-018.xml ; Those farmers will not produce as much in the next season , and that could exacerbate the longer - term problem of global food security . There is a lot in this report . I hope colleagues can support it and again I thank the many people who took a great interest in __it__ . ;29; 33.20 ; it ; unknown_ref ;nominal_ref; personnes;unknown_ref
ep-09-01-12-018.xml ; Member of the Commission . - Mr President , the Commission welcomes the report prepared by Ms McGuinness and the intense debate which has taken place in the various EP committees on the elements surrounding this very topical subject , which range from trade to biofuels , price monitoring , investment policy , the financial crisis , climate change and water use in agriculture . The Commission shares the broad analysis on the causes of the food crisis which hit many developing countries in the first part of 2008 . The Commission will continue to analyse the link between food prices and energy prices . The causality issue is a highly complex one as __it__ involves the interplay of a number of demand and supply factors . ;32; 37.10 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-12-018.xml ; Even if the EU moves closer to its 10 % target , the impact on food prices will be limited , in particular for two reasons : first , more and more biofuels will come from non-food feedstocks or will be made from residues or waste . Second , the efficiency of techniques for producing biofuels will further improve , and average yields can also be expected to continue to increase . A sustainable EU biofuels policy is overall a pro-poor policy . __it__ will provide additional opportunities for the two thirds of the world 's poor who live in rural areas and thus depend on a thriving agricultural sector . ;38; 45.1 ; it ; unknown_ref ;nominal_ref; une;unknown_ref
ep-09-01-12-018.xml ; The health check which was recently agreed will modernise , simplify and streamline the CAP and remove restrictions on farmers , thus helping them to respond better to signals from the market and to face new challenges . The agreement on the health check abolishes arable set - aside , increases milk quotas gradually leading up to their abolition in 2015 , and converts market intervention into a genuine safety net . New challenges , such as climate change , water management , renewable energy and biodiversity , which will have an impact on developing countries , have also been addressed in __it__ . ;44; 51.31 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-018.xml ; These elements indicate that the crisis will not be short - lived and that public policies as a whole will have to be rethought in order to improve production methods and the regulation of international markets . I believe that the CAP , with its excesses and imperfections ironed out , could become an example of effective , fair and responsible policy , rising to the food challenge and uniting at the same time the economy , society and the environment . __it__ should also help developing countries by sharing European techniques , knowledge and experience . ;66; 74.1 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-12-018.xml ;" a global food and food reserve inventory ; a European system for monitoring the market and recording changes in prices of agricultural product and inputs , which could be combined with a similar international system under the auspices of the FAO . __it__ would also be a good idea for the future agreement on the Doha Round to include emergencies during which food aid can be provided , because the provisions to date are not binding . ";75; 83.1 ; it ; unknown_ref ;pleonastic_ref; conviendrait;nominal_ref
ep-09-01-12-018.xml ; That is why I tabled a number of amendments within the Committee on Agriculture and Rural Development that are aimed at making this report more ambitious and , in particular , at proposing that the European Commission adopt a comprehensive strategy on food security issues , thus making the Union 's Community policies as a whole more consistent . While I am delighted that this text emphasises the CAP 's crucial role in achieving the objective of food security , I regret that the rapporteur is in favour of aligning agricultural policy more with the market and that she accuses environmental protection initiatives of being responsible for a reduction in agricultural production within Europe . This statement is in my view completely misguided , and , on the contrary , I feel __it__ is necessary to take hold of the climate -change problem in order to develop new models that are designed to produce more and better . ;86; 96.18 ; it ; pleonastic_ref ;pleonastic_ref; changement;pleonastic_ref
ep-09-01-12-018.xml ; Lastly , in view of the increased trade in animals and plants , the EU has a duty to implement an effective strategy to prevent all health crises in Europe . This strategy should be based on prevention , traceability and responsiveness . In this respect , the recent decision of the Council of Ministers to strengthen and harmonise the import control arrangements will mean that our fellow citizens can be given a better guarantee of the quality of foodstuffs . Now more than ever agriculture is playing a central role in the areas of growth and development . We must therefore protect __it__ at all costs ! ;94; 107.5 ; it ; unknown_ref ;nominal_ref; que;unknown_ref
ep-09-01-12-018.xml ;" Since 2006 , the price of corn has risen threefold , and the price of wheat by 180 % on the international market , while overall food prices have increased by 83 % . By 2050 the population of the world will have grown to 9 billion , and in order to provide for their needs we will need to double the level of agricultural production ; the days of cheap food have thus come to an end . Therefore __it__ is extremely important to preserve , and where possible increase the agricultural capacity of the European Union . ";104; 117.2 ; it ; pleonastic_ref ;pleonastic_ref; donc;pleonastic_ref
ep-09-01-12-018.xml ;" By 2050 the population of the world will have grown to 9 billion , and in order to provide for their needs we will need to double the level of agricultural production ; the days of cheap food have thus come to an end . Therefore it is extremely important to preserve , and where possible increase the agricultural capacity of the European Union . __it__ is unacceptable that as a result of the sectoral reforms of the CAP , agricultural production should have decreased in the European Union . ";105; 118.1 ; it ; pleonastic_ref ;pleonastic_ref; accepter;pleonastic_ref
ep-09-01-12-019.xml ; The next item is the report by Mrs Grabowska , on behalf of the Committee on Constitutional Affairs , on the perspectives for developing civil dialogue under the Treaty of Lisbon . Member of the Commission . - Mr President , first of all the Commission would like to thank the rapporteur , Ms Grabowska , as well as the Committee on Constitutional Affairs for their excellent report . __it__ is one of the key tools for communication between European institutions , EU society and EU citizens . It helps citizens to exercise their right to participate in the democratic life of the Union . ;4; 41.1 ; it ; unknown_ref ;nominal_ref; société;unknown_ref
ep-09-01-12-019.xml ; The next item is the report by Mrs Grabowska , on behalf of the Committee on Constitutional Affairs , on the perspectives for developing civil dialogue under the Treaty of Lisbon . Member of the Commission . - Mr President , first of all the Commission would like to thank the rapporteur , Ms Grabowska , as well as the Committee on Constitutional Affairs for their excellent report . It is one of the key tools for communication between European institutions , EU society and EU citizens . __it__ helps citizens to exercise their right to participate in the democratic life of the Union . ;4; 42.1 ; it ; unknown_ref ;nominal_ref; société;unknown_ref
ep-09-01-12-019.xml ; This cooperation between the Commission and civil society has grown , covering a wide variety of issues from policy dialogue to project management , both within the EU and in our partner countries . The Treaty of Lisbon would put our existing practices on a more formal footing and provide a fresh impetus to further enhance them . __it__ would also open the door to another option for civil society to operationalise its views through the Citizens ' Initiative . ;8; 46.1 ; it ; unknown_ref ;nominal_ref; ouvrirait;nominal_ref
ep-09-01-12-019.xml ; Written Statements ( Rule 142 ) If the European Union is to be truly democratic and close to its citizens , close cooperation is required at local , regional and national level between the Union 's institutions and its Member States on the one hand and civil society on the other . Civil society represents many non-governmental and not -for - profit organisations established by the citizens of their own free will . __it__ plays a vital part in the process of European integration as it makes the positions and wishes of the Union 's citizens known to the European institutions . ;25; 65.1 ; it ; unknown_ref ;nominal_ref; représente;unknown_ref
ep-09-01-12-019.xml ; Written Statements ( Rule 142 ) If the European Union is to be truly democratic and close to its citizens , close cooperation is required at local , regional and national level between the Union 's institutions and its Member States on the one hand and civil society on the other . Civil society represents many non-governmental and not -for - profit organisations established by the citizens of their own free will . It plays a vital part in the process of European integration as __it__ makes the positions and wishes of the Union 's citizens known to the European institutions . ;25; 65.13 ; it ; unknown_ref ;nominal_ref; leur;unknown_ref
ep-09-01-12-019.xml ; If the European Union is to be truly democratic and close to its citizens , close cooperation is required at local , regional and national level between the Union 's institutions and its Member States on the one hand and civil society on the other . Civil society represents many non-governmental and not -for - profit organisations established by the citizens of their own free will . It plays a vital part in the process of European integration as it makes the positions and wishes of the Union 's citizens known to the European institutions . __it__ is therefore very important to provide the citizens with effective and reliable information and to make civil dialogue more popular . This is particularly so regarding the promotion and dissemination of the European Union 's actions and intentions , the development of a European network of cooperation and strengthening European identity amongst civil society . ;26; 66.1 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-12-019.xml ; It is therefore very important to provide the citizens with effective and reliable information and to make civil dialogue more popular . This is particularly so regarding the promotion and dissemination of the European Union 's actions and intentions , the development of a European network of cooperation and strengthening European identity amongst civil society . Greater political awareness , a more effective civil dialogue and broader public debate are needed if the Union is to achieve its political aims and intentions . The Treaty of Lisbon strengthens citizens ' rights in relation to the Union by making __it__ easier for them and for associations representing civil society to participate in debates on the so - called citizens ' Europe . ;28; 69.16 ; it ; unknown_ref ;pleonastic_ref; à;unknown_ref
ep-09-01-12-019.xml ; Greater political awareness , a more effective civil dialogue and broader public debate are needed if the Union is to achieve its political aims and intentions . The Treaty of Lisbon strengthens citizens ' rights in relation to the Union by making it easier for them and for associations representing civil society to participate in debates on the so - called citizens ' Europe . The institutions of the European Union should cooperate more closely in order to develop European civil dialogue and encourage Union citizens to engage more with Europe . __it__ is essential to encourage wider participation by the citizens in European debates and discussions . The citizens should also be actively involved in the coming elections to the European Parliament . After all , as Jean Monnet stated , we are not creating a Union for countries and governments , we are creating it for the citizens . ;29; 71.1 ; it ; pleonastic_ref ;pleonastic_ref; l';pleonastic_ref
ep-09-01-12-019.xml ; Greater political awareness , a more effective civil dialogue and broader public debate are needed if the Union is to achieve its political aims and intentions . The Treaty of Lisbon strengthens citizens ' rights in relation to the Union by making it easier for them and for associations representing civil society to participate in debates on the so - called citizens ' Europe . The institutions of the European Union should cooperate more closely in order to develop European civil dialogue and encourage Union citizens to engage more with Europe . It is essential to encourage wider participation by the citizens in European debates and discussions . The citizens should also be actively involved in the coming elections to the European Parliament . After all , as Jean Monnet stated , we are not creating a Union for countries and governments , we are creating __it__ for the citizens . ;29; 73.23 ; it ; unknown_ref ;nominal_ref; davantage;unknown_ref
ep-09-01-12-019.xml ; Mr President , ladies and gentlemen , the report by Mrs Grabowska on the perspectives for developing civil dialogue under the Treaty of Lisbon is an example of a waste of time and resources . A fundamental question therefore arises . What is this debate actually all about ? After all , the Treaty of Lisbon is dead . Ireland rejected __it__ in a national referendum . This means that the aforementioned document does not have legal force . ;48; 95.3 ; it ; unknown_ref ;nominal_ref; traité;unknown_ref
ep-09-01-12-019.xml ; A fundamental question therefore arises . What is this debate actually all about ? After all , the Treaty of Lisbon is dead . Ireland rejected it in a national referendum . This means that the aforementioned document does not have legal force . Building anything on __it__ is like building on sand , without foundations . To build upon a treaty that does not really exist because it was rejected is a violation of democracy and of equal rights for free nations . ;49; 97.4 ; it ; unknown_ref ;nominal_ref; est;unknown_ref
ep-09-01-12-019.xml ; A fundamental question therefore arises . What is this debate actually all about ? After all , the Treaty of Lisbon is dead . Ireland rejected it in a national referendum . This means that the aforementioned document does not have legal force . Building anything on it is like building on sand , without foundations . To build upon a treaty that does not really exist because __it__ was rejected is a violation of democracy and of equal rights for free nations . ;49; 98.12 ; it ; unknown_ref ;nominal_ref; ce;unknown_ref
ep-09-01-12-019.xml ; After all , the Treaty of Lisbon is dead . Ireland rejected it in a national referendum . This means that the aforementioned document does not have legal force . Building anything on it is like building on sand , without foundations . To build upon a treaty that does not really exist because it was rejected is a violation of democracy and of equal rights for free nations . This all brings to mind the definition of democracy . As I understand __it__ , democracy is a free choice , not something that is imposed and which disregards the will of the people . ;50; 100.4 ; it ; unknown_ref ;nominal_ref; à;event_ref
ep-09-01-12-019.xml ; Building anything on it is like building on sand , without foundations . To build upon a treaty that does not really exist because it was rejected is a violation of democracy and of equal rights for free nations . This all brings to mind the definition of democracy . As I understand it , democracy is a free choice , not something that is imposed and which disregards the will of the people . __it__ is the people who are sovereign in a democracy , not a particular interest group . The supreme expression of the will of the people is a referendum , not a decision taken by a ruling clique , contrary to the will of the people . ;51; 101.1 ; it ; unknown_ref ;pleonastic_ref; dans;unknown_ref
ep-09-01-12-019.xml ; I believe that this report will enable the European Parliament to give the necessary guidelines and recommendations to the other institutions , but also to the civil organisations because , without their cooperation and participation , we will be unable to achieve the objective that we have set ourselves . The report proposes an equal dialogue , taking into account the differences between and independence of the many associations . __it__ will promote civil participation in the political process with a view to tackling the serious challenges it is facing , both at a national and European level . ;58; 109.1 ; it ; unknown_ref ;nominal_ref; dans;unknown_ref
ep-09-01-12-019.xml ; I believe that this report will enable the European Parliament to give the necessary guidelines and recommendations to the other institutions , but also to the civil organisations because , without their cooperation and participation , we will be unable to achieve the objective that we have set ourselves . The report proposes an equal dialogue , taking into account the differences between and independence of the many associations . It will promote civil participation in the political process with a view to tackling the serious challenges __it__ is facing , both at a national and European level . ;58; 109.18 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-019.xml ; The report proposes an equal dialogue , taking into account the differences between and independence of the many associations . It will promote civil participation in the political process with a view to tackling the serious challenges it is facing , both at a national and European level . This is why __it__ is vitally important that we find a differentiated approach in order to produce results at a local level because of the different level of development , both in different countries and in different sectors . ;59; 110.4 ; it ; pleonastic_ref ;pleonastic_ref; conséquent;pleonastic_ref
ep-09-01-12-020.xml ; Mr President , Commissioner , ladies and gentlemen , exactly one year ago we took the decision to combine the reports on public finances for 2007 and 2008 . There were at least two reasons for this : to try to speed up the process and to take account of the signs of change taking place . We did not know the full extent of the changes at the time , but __it__ was already obvious that by analysing two years together we would gain a more comprehensive and accurate assessment . ;5; 5.16 ; it ; pleonastic_ref ;pleonastic_ref; de;pleonastic_ref
ep-09-01-12-020.xml ; As for expenditure , action must involve an assessment of the context , requirements , the composition of the population , with due consideration for gender policies and demographic change . Rather than introducing indiscriminate reductions , the aim should be to reorganise expenditure , partly by reallocating budget items and modernising public administrations . A useful way of doing this is through gender budgeting , a method favoured and promoted by the European Parliament for some time , though still far from being the norm . __it__ increases transparency and comparability , is more readily recognised by citizens and thus builds trust and a sense of ownership . ;16; 17.1 ; it ; unknown_ref ;nominal_ref; peut;nominal_ref
ep-09-01-12-020.xml ; Member of the Commission . - Mr President , the Commission welcomes the Gottardi report and the substance of the report fits well with that of the two earlier Commission reports on public finances in the EMU released in June 2007 and 2008 . The Commission also agrees with the three latest amendments tabled by the rapporteur on 7 January . The European Parliament 's report confirms that the revised Stability and Growth Pact ( SGP ) , so far , has been working as __it__ should . ;27; 29.25 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-020.xml ; During the 2008-2009 period we are facing an economic crisis which has already sparked in many Member States economic recession , a rise in unemployment and large numbers of company bankruptcies , especially among SMEs . The European economic recovery plan provides for major public investments for modernising transport and energy infrastructures . Member States are developing programmes aimed at supporting SMEs to allow them to stay in business . In these conditions , Member States in the euro zone , as well as all Member States , will find __it__ difficult to meet the convergence criteria . ;46; 50.21 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-12-021.xml ; The Committee on the Internal Market and Consumer Protection has consciously put the debate on implementation relatively early on the agenda because the deadline for implementation by Member States was the middle to the end of 2007 , which to date is not much time for a directive involving an enormous and significant element of harmonisation . Nevertheless , some Member States have not undertaken transposal . Certainly , this has to do with the complicated procedure , but __it__ is interesting that three Member States who have not managed it are some of the founding Member States . Therefore , we can not assume that they are lacking in knowledge of European law . ;10; 11.13 ; it ; pleonastic_ref ;pleonastic_ref; il;pleonastic_ref
ep-09-01-12-021.xml ; The Committee on the Internal Market and Consumer Protection has consciously put the debate on implementation relatively early on the agenda because the deadline for implementation by Member States was the middle to the end of 2007 , which to date is not much time for a directive involving an enormous and significant element of harmonisation . Nevertheless , some Member States have not undertaken transposal . Certainly , this has to do with the complicated procedure , but it is interesting that three Member States who have not managed __it__ are some of the founding Member States . Therefore , we can not assume that they are lacking in knowledge of European law . ;10; 11.24 ; it ; unknown_ref ;event_ref; empty;unknown_ref
ep-09-01-12-021.xml ; Certainly , this has to do with the complicated procedure , but it is interesting that three Member States who have not managed it are some of the founding Member States . Therefore , we can not assume that they are lacking in knowledge of European law . Three Member States have not yet transposed the directive , four have done so deficiently and inadequately and three Member States have received communications from the Commission that could potentially lead to proceedings at the European Court of Justice . There are a large number of cases of deficient transposal . We established during our hearing that two countries have transposed the directive with a great deal of commitment and creativity , namely the United Kingdom and Austria . __it__ is possible , then . ;12; 16.1 ; it ; unknown_ref ;pleonastic_ref; lors;unknown_ref
ep-09-01-12-021.xml ; A very important point for us , as parliamentarians , was the protection of citizens and consumers from fraudulent practices . This applies not only to consumers but also to small enterprises and tradespeople . Our aim , Commissioner , should perhaps be to put these two directives together in the medium term because very many small businesses are confronted by the same irritations in the internal market as consumers . We know of many examples , such as annoying advertising and misleading and aggressive business practices . We all know the address book fraud that is a widespread problem throughout Europe . We know about cheating on the lottery and much more besides . I would also like to thank the Commission for rigorously introducing the new sweep and search system in airlines and ring - tone advertising . We hope that __it__ will continue to work on this . We expect that it will implement stronger networking with national offices and ensure that black lists are not undermined and sanctions are actually a deterrent - a quite significant point for us as parliamentarians . ;17; 26.4 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-12-021.xml ; A very important point for us , as parliamentarians , was the protection of citizens and consumers from fraudulent practices . This applies not only to consumers but also to small enterprises and tradespeople . Our aim , Commissioner , should perhaps be to put these two directives together in the medium term because very many small businesses are confronted by the same irritations in the internal market as consumers . We know of many examples , such as annoying advertising and misleading and aggressive business practices . We all know the address book fraud that is a widespread problem throughout Europe . We know about cheating on the lottery and much more besides . I would also like to thank the Commission for rigorously introducing the new sweep and search system in airlines and ring - tone advertising . We hope that it will continue to work on this . We expect that __it__ will implement stronger networking with national offices and ensure that black lists are not undermined and sanctions are actually a deterrent - a quite significant point for us as parliamentarians . ;17; 27.4 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-12-021.xml ; These two Acts would be a good start . Member of the Commission . - Mr President , first of all I would like to thank the rapporteur , Mrs Weiler , for her report , the contents of which of course will be carefully considered by the Commission , but also to thank her for the comments she made regarding this procedure . The Commission fully agrees that __it__ is now very important that Member States adequately transpose the new concepts introduced by the directive on unfair commercial practices and that national authorities also contribute to uniform implementation of the directive right across the EU . ;21; 31.6 ; it ; pleonastic_ref ;pleonastic_ref; commission;pleonastic_ref
ep-09-01-12-021.xml ; The report mentions the need to protect not only consumers but also SMEs against unfair commercial practices . On this point the Commission reminds the European Parliament that a full harmonisation directive on unfair business -to -consumer practices was already a very ambitious proposal which would have failed if its scope had been extended to business -to -business unfair competition practices . __it__ has been concluded from the consultation leading up to the proposal and from the deliberations in Council that there was little support for extending the scope of the directive to cover business - to - business unfair commercial practices . ;27; 38.1 ; it ; unknown_ref ;pleonastic_ref; d';unknown_ref
ep-09-01-12-021.xml ; On this point the Commission reminds the European Parliament that a full harmonisation directive on unfair business -to -consumer practices was already a very ambitious proposal which would have failed if its scope had been extended to business -to -business unfair competition practices . It has been concluded from the consultation leading up to the proposal and from the deliberations in Council that there was little support for extending the scope of the directive to cover business - to - business unfair commercial practices . As regards aggressive practices which were regulated for the first time at EU level through the directive on unfair commercial practices , __it__ was considered that such practices occur almost exclusively in business - to -consumer relationships . Misleading business - to - business practices are already covered by the directive concerning misleading and comparative advertising . Such practices should continue to be regulated solely by this directive . ;28; 39.23 ; it ; unknown_ref ;pleonastic_ref; agressives;unknown_ref
ep-09-01-12-021.xml ; In this context the Commission notes that Parliament 's support for the ' sweeps ' as an enforcement tool . The Commission intends to further develop this mechanism and has planned a further sweep for later this year . Further to the request from Parliament , the Commission is also pleased to add that the forthcoming second version of the consumer scoreboard will contain data gathered during the sweeps carried out so far . As the report mentions the need for information campaigns to raise consumer awareness of their rights , the Commission would like to inform the members of its recent ' Is __it__ fair ? ' website which includes for example educational material on the blacklist of banned practices . ;32; 46.31 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-021.xml ; Further to the request from Parliament , the Commission is also pleased to add that the forthcoming second version of the consumer scoreboard will contain data gathered during the sweeps carried out so far . As the report mentions the need for information campaigns to raise consumer awareness of their rights , the Commission would like to inform the members of its recent ' Is it fair ? ' website which includes for example educational material on the blacklist of banned practices . To conclude , the Commission would like to assure this House that __it__ will continue to work closely with Member States to ensure adequate and effective enforcement of the directives on unfair commercial practices and misleading comparative advertisement . ;33; 47.13 ; it ; unknown_ref ;nominal_ref; en;unknown_ref
ep-09-01-12-021.xml ; in writing . - ( SK ) European consumers are often confronted with unfair commercial practices and deceptive and misleading advertising . The category of vulnerable consumers , which includes children and senior citizens in particular , is most exposed to the risk of fraud . I welcome the Commission 's effort to assist Member States in transposing a directive which will help to increase confidence of both consumers and traders in cross -border transactions . __it__ will ensure greater legal certainty for consumers and , at the same time , protect small and medium - sized enterprises against aggressive unfair commercial practices . ;41; 56.1 ; it ; unknown_ref ;nominal_ref; voilà;unknown_ref
ep-09-01-12-021.xml ; In order for us to be successful , judicial authorities will have to reinforce cross - border cooperation regarding misleading database services . I attach great importance to information campaigns for heightening consumers ' awareness of their rights because these are a key factor in providing them with greater protection . Only a well - informed consumer is able to detect misleading advertising and avoid the disappointment __it__ may cause . ;46; 61.17 ; it ; unknown_ref ;nominal_ref; trompeur;unknown_ref
ep-09-01-12-022.xml ; My report , which has been adopted by Parliament 's Committee on Fisheries , puts forward a number of factors that we consider important in the context of this debate . Fishing is a fundamental activity for guaranteeing human beings ' food and survival , and this is the primordial objective of any fisheries policy . In this context , __it__ is worth underlining the importance of fishing in the waters of each Member State 's EEZ for its sovereignty and independence , particularly in terms of food . ;6; 6.5 ; it ; unknown_ref ;pleonastic_ref; convient;nominal_ref
ep-09-01-12-022.xml ; The application of an ecosystem approach to marine management necessarily requires multidisciplinary and intersectoral action between the various measures that have an impact on marine ecosystems , going far beyond and upstream of those adopted in the area of fisheries . The proposal for an ecosystem - based analysis of the assessment of fishery resources must be based on validated scientific data , rather than on hunches based on preconceived ideas . __it__ must also be recognised that there are significant differences between the various marine areas and the resources that occur in each of them , between the various fleets and gear used and between their respective impacts on ecosystems , which requires fisheries management measures that are diversified , specific and adapted to each case , with fishermen being compensated for their socio-economic consequences where necessary . ;14; 14.1 ; it ; nominal_ref ;pleonastic_ref; il;nominal_ref
